,accuracy,loss,val_accuracy,val_loss
0,0.0989999994635582,2.563324451446533,0.10000000149011612,2.303497791290283
1,0.09815999865531921,2.303659677505493,0.10000000149011612,2.3034446239471436
2,0.10029999911785126,2.3036208152770996,0.10000000149011612,2.3032469749450684
3,0.10121999680995941,2.303462266921997,0.10000000149011612,2.302992820739746
4,0.10000000149011612,2.3035945892333984,0.10000000149011612,2.3029651641845703
5,0.09861999750137329,2.3036460876464844,0.10000000149011612,2.3030107021331787
6,0.09759999811649323,2.303677797317505,0.10000000149011612,2.3037357330322266
7,0.09746000170707703,2.3036069869995117,0.10000000149011612,2.3045878410339355
8,0.09787999838590622,2.3036117553710938,0.10000000149011612,2.303128957748413
9,0.09764000028371811,2.30349063873291,0.10000000149011612,2.304178237915039
10,0.09972000122070312,2.303483486175537,0.10000000149011612,2.303372621536255
11,0.10102000087499619,2.303375244140625,0.10000000149011612,2.3043389320373535
12,0.09635999798774719,2.3037543296813965,0.10000000149011612,2.3031489849090576
13,0.09827999770641327,2.3035411834716797,0.10000000149011612,2.3033666610717773
14,0.09895999729633331,2.3035051822662354,0.10000000149011612,2.3034603595733643
