,accuracy,loss,val_accuracy,val_loss
0,0.30851998925209045,1.8689765930175781,0.41429999470710754,1.6074097156524658
1,0.4299199879169464,1.5595158338546753,0.48510000109672546,1.407330870628357
2,0.4800800085067749,1.4278978109359741,0.5133000016212463,1.3574352264404297
3,0.5176600217819214,1.3434964418411255,0.5508000254631042,1.2449569702148438
4,0.5445200204849243,1.2763069868087769,0.5835999846458435,1.1839938163757324
5,0.5678799748420715,1.2242283821105957,0.6004999876022339,1.1419001817703247
6,0.5856999754905701,1.172296404838562,0.6173999905586243,1.0873712301254272
7,0.6004199981689453,1.1351436376571655,0.625,1.0756627321243286
8,0.6136599779129028,1.0959532260894775,0.647599995136261,1.0128294229507446
9,0.6251999735832214,1.0613110065460205,0.6527000069618225,0.9960832595825195
10,0.6369600296020508,1.0350708961486816,0.6632999777793884,0.9654126763343811
11,0.6479399800300598,1.0022019147872925,0.6711000204086304,0.9474431872367859
12,0.6568199992179871,0.9797431826591492,0.6805999875068665,0.9233262538909912
13,0.6688799858093262,0.953039288520813,0.6801000237464905,0.921546995639801
14,0.6713399887084961,0.9376069903373718,0.6875,0.9064733386039734
15,0.6776400208473206,0.9135982394218445,0.6945000290870667,0.8795537352561951
16,0.6893200278282166,0.8889821767807007,0.7031000256538391,0.8457189798355103
17,0.6926599740982056,0.8776000738143921,0.7014999985694885,0.8509535193443298
18,0.6988999843597412,0.8569714426994324,0.7128999829292297,0.8235735893249512
19,0.7056400179862976,0.8416687846183777,0.7131999731063843,0.8257501721382141
20,0.7138800024986267,0.8210622668266296,0.7218000292778015,0.8026781678199768
21,0.7168999910354614,0.806309163570404,0.7257999777793884,0.7914394736289978
22,0.72461998462677,0.7936434149742126,0.7196000218391418,0.7990920543670654
23,0.7281200289726257,0.7797006368637085,0.7235999703407288,0.8113144636154175
24,0.731440007686615,0.7639392614364624,0.7379999756813049,0.7619050145149231
25,0.7373999953269958,0.7481889128684998,0.7402999997138977,0.7495099902153015
26,0.743939995765686,0.7359676957130432,0.7414000034332275,0.7409601807594299
27,0.744700014591217,0.7273752093315125,0.7452999949455261,0.7336645722389221
28,0.751479983329773,0.7119263410568237,0.7490000128746033,0.7321175336837769
29,0.7563999891281128,0.7003979086875916,0.746999979019165,0.7274193167686462
30,0.7602800130844116,0.6882162690162659,0.7513999938964844,0.7225199937820435
31,0.7616400122642517,0.6806181073188782,0.7576000094413757,0.712237536907196
32,0.7682600021362305,0.6623576283454895,0.7574999928474426,0.7145760655403137
33,0.7718200087547302,0.6538996696472168,0.7574999928474426,0.7085325717926025
34,0.7748000025749207,0.6440312266349792,0.7610999941825867,0.6981818675994873
35,0.7779800295829773,0.632473349571228,0.7670999765396118,0.6840497255325317
36,0.7802000045776367,0.6254474520683289,0.765999972820282,0.6799283623695374
37,0.7831000089645386,0.617167055606842,0.7675999999046326,0.6714301109313965
38,0.7871400117874146,0.6054603457450867,0.7703999876976013,0.6626859307289124
39,0.7917799949645996,0.5920789241790771,0.7709000110626221,0.6721542477607727
40,0.7916399836540222,0.5891876816749573,0.7713000178337097,0.6649972796440125
41,0.7972400188446045,0.5780425667762756,0.7714999914169312,0.6615079045295715
42,0.7986999750137329,0.5719656944274902,0.777400016784668,0.651701033115387
43,0.8011199831962585,0.560591459274292,0.7777000069618225,0.6477165818214417
44,0.807919979095459,0.548002302646637,0.7742999792098999,0.6583738327026367
45,0.8071799874305725,0.5484812259674072,0.7717000246047974,0.6688072681427002
46,0.8105000257492065,0.5339012145996094,0.7771000266075134,0.6494833827018738
47,0.8149200081825256,0.5252540111541748,0.7797999978065491,0.6486532688140869
48,0.8166999816894531,0.5209705233573914,0.7796000242233276,0.6459210515022278
49,0.8179799914360046,0.5187238454818726,0.7820000052452087,0.6494840383529663
