,accuracy,loss,val_accuracy,val_loss
0,0.3001599907875061,1.9020627737045288,0.4047999978065491,1.6155632734298706
1,0.43296000361442566,1.5489784479141235,0.4934999942779541,1.4014595746994019
2,0.48363998532295227,1.4233131408691406,0.529699981212616,1.3169562816619873
3,0.5127599835395813,1.3553982973098755,0.5533000230789185,1.2531623840332031
4,0.535040020942688,1.2984073162078857,0.5760999917984009,1.1949939727783203
5,0.5564000010490417,1.2462023496627808,0.5906000137329102,1.160020351409912
6,0.5760400295257568,1.198360800743103,0.6146000027656555,1.1136466264724731
7,0.59197998046875,1.156837821006775,0.6256999969482422,1.06981360912323
8,0.6021000146865845,1.1254370212554932,0.6312999725341797,1.043007254600525
9,0.617680013179779,1.085365653038025,0.6464999914169312,1.008954644203186
